topic,conversation
업무 실수 지적,"윤 대리님 이번 품의서 결재 올리신 거 보니 이 항목 금액이 잘못 기재된 것 같습니다
아 제가 금액을 잘못 입력했나 보네요 죄송합니다
네 다음부터는 금액 입력하실 때 다시 한번 확인 부탁드립니다
네 알겠습니다 지금 바로 수정해서 다시 결재 올리겠습니다
그리고 이 품의 요청 사유도 조금 더 구체적으로 작성해 주시면 좋을 것 같아요
어떤 부분이 부족한가요?
예를 들어 이 물품이 왜 필요한지 어떤 효과를 기대하는지 등이 좀 더 명확해야 할 것 같습니다
아 네 알겠습니다 수정해서 다시 올리겠습니다
다음 품의서 작성하실 때는 이 부분 참고해서 작성해 주시면 좋을 것 같습니다
네 명심하겠습니다 알려주셔서 감사합니다
별말씀을요 정확한 품의는 빠른 결재를 위해 중요합니다"
업무 실수 지적,"박 주임님 지난번 회의록 작성하신 거 보니 이 결정 사항이 빠져 있는 것 같습니다
아 제가 회의록에 누락했나 보네요 죄송합니다
네 다음부터는 회의록 작성하실 때 꼼꼼하게 모든 내용을 기록해 주시면 감사하겠습니다
네 알겠습니다 지금 바로 누락된 내용 추가하겠습니다
그리고 회의록 내용이 조금 요약되어 있어서 당시 논의 내용을 파악하기 어렵습니다
좀 더 자세하게 기록해 주시면 좋을 것 같아요
아 제가 핵심 내용만 간략하게 적으려고 하다 보니 그렇게 됐나 봅니다 수정하겠습니다
다음 회의록 작성 시에는 좀 더 자세하게 작성하도록 하겠습니다
네 주의하겠습니다 알려주셔서 감사합니다
별말씀을요 회의록은 중요한 기록이니까 정확하게 작성하는 것이 중요합니다"
업무 실수 지적,"최 대리님 이번에 번역하신 자료 보니 이 용어가 좀 부적절한 것 같습니다
아 제가 번역하면서 실수를 했나 보네요 어떤 용어 말씀이신가요?
이 기술 용어가 해당 분야에서 일반적으로 사용되는 용어와 다릅니다
아 제가 전문 용어에 대한 이해가 부족했습니다 죄송합니다
다음부터는 번역하실 때 전문 용어에 좀 더 주의를 기울여 주시면 좋을 것 같습니다
네 알겠습니다 확인하고 수정하겠습니다 알려주셔서 감사합니다
그리고 이 문장도 의미가 조금 모호하게 번역된 것 같아요
어떤 부분이 이해하기 어려우셨나요?
원문의 의미가 제대로 전달되지 않은 것 같습니다
아 제가 번역 실력이 부족해서 죄송합니다 수정하겠습니다
다음 번역 작업에서는 좀 더 신중하게 작업하도록 하겠습니다
네 주의 부탁드립니다"
업무 실수 지적,"김 팀장님 이번 프로젝트 진행 보고서 보니 이 일정 계획이 현실적으로 어려울 것 같습니다
아 제가 너무 낙관적으로 일정을 잡았나 보네요 죄송합니다
네 다음부터는 좀 더 현실적인 일정 계획을 세워주시면 감사하겠습니다
네 알겠습니다 수정해서 다시 보고 드리겠습니다
그리고 이 부분 목표 설정도 조금 모호한 것 같습니다
어떤 부분이 명확하지 않으신가요?
구체적인 측정 기준이나 달성 목표가 명확하지 않습니다
아 제가 목표 설정을 명확하게 하지 못했습니다 수정하겠습니다
다음 보고서 작성 시에는 좀 더 구체적인 목표를 설정하도록 하겠습니다
네 주의 부탁드립니다"
업무 실수 지적,"박 주임님 이번에 발송하신 공문 보니 수신인 주소가 잘못 기재된 것 같습니다
아 제가 주소를 잘못 확인했나 보네요 죄송합니다
네 다음부터는 발송 전에 수신인 정보를 꼼꼼하게 확인 부탁드립니다
네 알겠습니다 지금 바로 수정해서 다시 발송하겠습니다
그리고 공문 내용 중에도 오탈자가 몇 군데 발견되었습니다
아 제가 꼼꼼하게 확인하지 못했습니다 죄송합니다
다음 공문 발송 시에는 오탈자 없이 정확하게 작성하도록 하겠습니다
네 주의 부탁드립니다"
업무 실수 지적,"이 대리님 지난번 계약 조건 검토하신 내용 보니 이 부분이 저희에게 불리한 조건인 것 같습니다
아 제가 계약 내용을 제대로 확인하지 못했나 보네요 죄송합니다
네 다음부터는 계약 조건 꼼꼼하게 검토하시고 불리한 조건은 없는지 확인해 주시면 감사하겠습니다
네 알겠습니다 수정 요청하겠습니다
그리고 이 부분 법률 검토도 다시 한번 받아보는 것이 좋을 것 같습니다
아 제가 법률적인 부분은 잘 몰라서...
네 다음 계약 검토 시에는 법무팀과 협의해서 진행하는 것이 좋겠습니다
네 알겠습니다"
업무 실수 지적,"최 팀장님 이번 회의 준비하신 자료 보니 이 통계 수치가 최신 자료가 아닌 것 같습니다
아 제가 최신 자료를 확인하지 못했나 보네요 죄송합니다
네 다음 회의 자료 준비하실 때는 반드시 최신 자료를 확인해서 준비해 주시면 감사하겠습니다
네 알겠습니다 바로 최신 자료로 업데이트하겠습니다
그리고 발표 자료 디자인도 조금 더 가독성 좋게 수정해 주시면 좋을 것 같습니다
아 제가 디자인 감각이 좀 부족해서...
네 다음 발표 자료 준비하실 때는 디자인에도 신경 써주시면 좋을 것 같습니다
네 알겠습니다"
업무 실수 지적,"윤 주임님 이번에 처리하신 결재 서류 보니 서명란에 서명이 빠져 있습니다
아 제가 서명을 깜빡하고 안 했나 보네요 죄송합니다
네 다음부터는 결재 서류 제출 전에 서명란을 꼭 확인해 주시면 감사하겠습니다
네 알겠습니다 지금 바로 서명해서 다시 제출하겠습니다
그리고 첨부 서류도 빠진 것이 있는 것 같습니다
아 제가 첨부 서류를 제대로 확인하지 못했습니다 죄송합니다
네 다음 결재 서류 제출 시에는 첨부 서류도 꼼꼼하게 확인해 주시면 좋을 것 같습니다
네 알겠습니다"
업무 실수 지적,"박 대리님 이번 보고서 그래프 보니 축 제목이 잘못 설정된 것 같습니다
아 제가 그래프 설정을 잘못 했나 보네요 죄송합니다
네 다음 보고서 작성하실 때는 그래프 축 제목을 정확하게 설정해 주시면 감사하겠습니다
네 알겠습니다 수정하겠습니다
그리고 그래프 색상도 조금 더 명확하게 구분될 수 있도록 변경해 주시면 좋을 것 같습니다
아 제가 색상 선택에 신경을 못 썼네요 수정하겠습니다
네 다음 보고서 작성 시에는 그래프 디자인에도 신경 써주시면 좋을 것 같습니다
네 알겠습니다"
업무 실수 지적,"김 팀장님 이번 프로젝트 예산 집행 내역 보니 이 항목에서 예산 초과가 발생했습니다
아 제가 예산 관리를 제대로 못 했나 보네요 죄송합니다
네 다음 프로젝트 진행 시에는 예산 관리를 좀 더 철저하게 해주시면 감사하겠습니다
네 알겠습니다 예산 집행 내역 다시 한번 확인하고 원인 분석하겠습니다
그리고 앞으로 예산 초과 발생하지 않도록 주의 부탁드립니다
네 명심하겠습니다"
업무 실수 지적,"이 주임님 이번에 작성하신 업무 매뉴얼 보니 이 절차가 빠져 있습니다
아 제가 매뉴얼 작성하면서 누락했나 보네요 죄송합니다
네 다음 매뉴얼 작성하실 때는 모든 절차를 꼼꼼하게 포함해서 작성해 주시면 감사하겠습니다
네 알겠습니다 지금 바로 빠진 절차 추가하겠습니다
그리고 매뉴얼 내용이 조금 이해하기 어렵게 설명된 부분도 있는 것 같습니다
아 제가 설명을 명확하게 하지 못했나 봅니다 수정하겠습니다
네 다음 매뉴얼 작성 시에는 좀 더 쉽게 이해할 수 있도록 작성해 주시면 좋을 것 같습니다
네 알겠습니다"
상사 폭언 위로,"어휴... 아까 팀장님 너무 심하시더라. 듣고 있는 내가 다 힘들더라.
맞아. 진짜 해도 해도 너무하셨어. 어떻게 그런 말을...
괜찮아? 얼굴이 너무 안 좋아 보여.
솔직히 너무 충격받았어. 내가 그렇게 잘못한 건가 싶기도 하고.
아니야 절대. 팀장님이 너무 감정적으로 대하신 거야. 네 잘못 아니야.
그래도... 자꾸 그 말이 맴돌아서.
그럴 땐 맛있는 거 먹고 힘내야 해. 오늘 저녁 같이 먹을래?
정말? 고마워. 같이 맛있는 거 먹으면서 얘기 좀 하자.
당연하지. 힘든 일 있으면 혼자 끙끙 앓지 말고 우리한테 얘기해.
응. 고마워. 너희들밖에 없다 정말.
무슨 소리야. 우리는 한 팀이잖아. 힘든 일 있으면 서로 도와야지.
맞아. 오늘 일 너무 마음에 담아두지 마. 푹 쉬고 내일 힘내자.
응. 너희들도 오늘 고생 많았어. 덕분에 위로 많이 됐어."
상사 폭언 위로,"야... 들었어? 박 대리님 아까 팀장님한테 엄청 혼나셨다며.
어. 나도 멀리서 잠깐 들었는데 분위기 장난 아니더라. 무슨 일 있었대?
자세한 건 모르겠는데 엄청 큰 소리로 뭐라고 하시더라고. 박 대리님 얼굴 완전 하얗게 질리고.
어휴... 진짜 너무 하신다. 사람이 어떻게 저렇게까지...
박 대리님 괜찮으시려나. 걱정되네.
그러게. 끝나고 한번 가서 말이라도 걸어봐야겠다.
나도 같이 갈게. 혼자 힘들어하고 있을 수도 있으니.
고마워. 같이 가서 따뜻한 말이라도 건네주자.
맞아. 그리고 혹시 필요한 거 있으면 우리가 도와줄 수 있는 건 없는지 물어보자.
응. 좋은 생각이야. 팀장님 진짜 너무하시네.
그러게. 아무리 화나셔도 저렇게까지 하시는 건 아니지.
박 대리님 힘내셨으면 좋겠다. 우리가 옆에서 응원해 드려야지.
맞아. 우리라도 힘이 되어 드리자."
상사 폭언 위로,"어휴... 김 주임님 아까 완전 울먹거리시던데 무슨 일 있으셨어요?
어... 팀장님한테 엄청 심하게 혼나셨대.
진짜요? 왜 그러셨대? 평소에 그렇게 화내시는 분은 아니신데.
이번 프로젝트 결과 때문에 엄청 화나셨나 봐. 근데 아무리 그래도 그렇지...
김 주임님 마음고생 심하시겠다.
그러게. 평소에 얼마나 열심히 하시는데... 너무 안쓰러워.
퇴근길에 같이 커피라도 한잔하면서 얘기 들어드려야겠다.
나도 같이 갈게. 혼자 두면 더 힘드실 수도 있어.
고마워. 따뜻한 말 한마디라도 건네드리는 게 좋을 것 같아.
맞아. 그리고 혹시 저희가 도울 수 있는 부분이 있다면 적극적으로 도와드리자.
응. 팀장님 너무 감정적으로 대하신 것 같아.
그러게. 좀 차분하게 말씀하셔도 될 텐데.
김 주임님 힘내세요. 저희가 항상 응원하고 있다는 거 잊지 마세요.
맞아. 저희라도 옆에서 힘이 되어 드리자."
상사 폭언 위로,"야... 너 아까 팀장님한테 엄청 깨졌다며. 괜찮아?
어... 뭐. 그냥 좀 그랬어.
얼굴 보니까 아닌 것 같은데. 무슨 일 있었어? 얘기해 봐.
별거 아니야. 그냥 내 업무 처리 방식이 마음에 안 드셨나 봐.
아무리 그래도 그렇지. 그렇게까지 소리치시는 건 너무하잖아.
맞아. 나도 듣다가 깜짝 놀랐어.
너무 속상해하지 마. 팀장님 원래 좀 그러신 분이잖아.
그래도... 오늘은 좀 심했던 것 같아.
혹시 너무 힘들면 잠깐 바람이라도 쐬고 와.
고마워. 잠깐 나가서 커피라도 한잔해야겠다.
그리고 너무 자책하지 마. 네 잘못만은 아닐 거야.
응... 그렇게 생각하려고 노력 중이야.
힘내. 우리가 옆에 있잖아."
상사 폭언 위로,"어휴... ○○ 씨 아까 팀장님한테 완전 찍히셨던데...
네... 제가 좀 실수를 해서요.
아무리 그래도 그렇지. 사람 면전에 대고 그렇게까지 말씀하시는 건 좀...
맞아요. 저도 너무 당황해서 아무 말도 못 했어요.
혹시 기분 많이 상하셨어요?
네... 솔직히 좀 많이 속상하네요.
너무 마음에 담아두지 마세요. 팀장님도 좀 감정적이실 때가 있으니까.
그래도... 오늘은 좀 심하셨어요.
퇴근하고 맛있는 거라도 먹으면서 기분 푸는 게 어때요?
좋아요. 감사합니다.
그리고 혹시 다음에 또 그런 일 있으면 혼자 힘들어하지 말고 우리한테 얘기해요.
네. 고맙습니다.
저희도 팀장님께 한번 말씀드려 볼까요? 너무하신다고.
아니에요. 괜찮아요. 그냥 제가 더 조심해야죠.
그래도 너무 힘들어하지 마세요. 저희가 항상 응원하고 있어요."
상사 폭언 위로,"○○○ 씨 괜찮아요? 아까 팀장님 목소리가 복도까지 다 들리던데...
네... 뭐... 괜찮아요.
얼굴이 너무 굳어 있는데... 무슨 일 있으셨어요?
프로젝트 보고서 때문에 좀 혼났어요.
아무리 결과가 안 좋더라도 그렇게까지 화내시는 건 좀 아니지 않나?
맞아요. 저도 너무 놀랐어요.
혹시 많이 속상해요?
네... 솔직히 좀 자존심도 상하고...
너무 힘들어하지 마세요. 이번 프로젝트는 유난히 어려웠잖아요.
그래도... 제가 좀 더 잘했어야 했는데...
너무 자책하지 마세요. 다음에 더 잘하면 되죠.
응... 그렇게 생각해야지.
저희가 옆에서 도와드릴 일 있으면 언제든지 말씀하세요.
네. 감사합니다."
상사 폭언 위로,"어휴... ○○○ 대리님 아까 팀장님한테 엄청 혼나셨다면서요.
네... 제가 서류를 잘못 처리해서...
아무리 그래도 그렇지. 그렇게까지 심하게 말씀하시는 건 좀...
맞아요. 저도 듣다가 너무 놀랐어요.
혹시 많이 힘드세요?
네... 솔직히 좀 많이 지치네요.
너무 힘들어하지 마세요. 실수할 수도 있는 거죠.
그래도... 제가 좀 더 꼼꼼했어야 했는데...
너무 자책하지 마세요. 다음에 똑같은 실수 안 하면 돼요.
응... 그렇게 생각해야겠죠.
혹시 퇴근하고 술이라도 한잔하실래요? 얘기하면서 푸는 것도 좋을 것 같아요.
좋아요. 감사합니다.
저희도 팀장님께 한번 말씀드려 볼까요? 너무 심하시다고.
아니에요. 괜찮아요. 그냥 제가 더 신경 써야죠.
그래도 너무 힘들어하지 마세요. 저희가 항상 옆에 있어요."
상사 폭언 위로,"○○○ 씨 괜찮아요? 아까 팀장님한테 엄청 소리 지르시던데...
네... 뭐... 괜찮습니다.
얼굴이 너무 안 좋아 보이는데... 무슨 일 있었어요?
제가 업무 보고를 제대로 못 드려서...
아무리 보고 내용이 부족하더라도 그렇게까지 화내시는 건 좀...
맞아요. 저도 듣기가 민망하더라고요.
혹시 많이 속상하세요?
네... 솔직히 좀 기분이 안 좋네요.
너무 마음에 담아두지 마세요. 팀장님도 가끔 그러실 때 있으니까.
그래도... 오늘은 좀 심했던 것 같아요.
혹시 퇴근하고 같이 저녁이라도 드실래요?
좋아요. 감사합니다.
저희도 팀장님께 한번 말씀드려 볼까요?
아니에요. 괜찮습니다. 그냥 제가 더 잘해야죠.
그래도 너무 힘들어하지 마세요. 저희가 항상 응원하고 있습니다."
상사 폭언 위로,"○○○ 씨! 괜찮아요? 아까 팀장님 진짜 너무하시던데...
네... 저도 너무 놀랐어요.
무슨 일 때문에 그렇게 화내신 거예요?
제가 제출한 자료에 문제가 좀 있었나 봐요.
아무리 그래도 그렇지... 그렇게까지 감정적으로 대하시는 건 좀...
맞아요. 저도 듣고 있는 내내 마음이 불편했어요.
혹시 많이 힘드세요?
네... 솔직히 좀 많이 속상하네요.
너무 힘들어하지 마세요. 팀장님도 좀 예민하실 때가 있으니까.
그래도... 오늘은 좀 도가 지나치셨어요.
퇴근하고 저희랑 같이 커피라도 한잔하면서 얘기해요.
좋아요. 고마워요.
혹시 저희가 팀장님께 말씀이라도 드려볼까요?
아니에요. 괜찮아요. 그냥 제가 더 신경 써야죠.
그래도 너무 힘들어하지 마세요. 저희가 항상 옆에 있으니까요."
상사 폭언 위로,"○○○ 대리님! 괜찮으세요? 아까 팀장님 진짜...
네... 저도 정신이 없네요.
무슨 일 때문에 그렇게까지...
제가 처리한 업무에 실수가 좀 있었나 봐요.
아무리 실수가 있었더라도 그렇게까지 폭언을 하시는 건 정말...
맞아요. 저도 듣고 너무 충격받았어요.
혹시 많이 힘드시죠?
네... 솔직히 너무 힘들어요.
너무 자책하지 마세요. 누구나 실수할 수 있는 거예요.
그래도... 제가 좀 더 꼼꼼했어야 했는데...
너무 힘들어하지 마세요. 저희가 옆에서 항상 응원하고 있어요.
저희도 팀장님께 한번 말씀드려 볼까요? 이건 좀 아니라고.
아니에요. 괜찮습니다. 그냥 제가 더 조심해야죠.
그래도 너무 힘들어하지 마세요. 저희가 항상 함께 있어요."
원치 않는 야근,"아... 결국 또 야근이네. 오늘 칼퇴근하고 싶었는데.
그러게. 갑자기 일이 몰아치는 바람에 어쩔 수 없지 뭐.
나는 오늘 약속 있는데... 정말 난감하다.
저도 오늘 중요한 개인적인 일 있었는데...
팀장님은 당연하다는 듯이 야근 지시하시니 답답하네.
그러게 말이야. 미리 좀 알려주시지.
그래도 어쩌겠어. 주어진 일은 해야 하니...
얼른 끝내고 가자. 우리 힘내서.
맞아. 최대한 빨리 집중해서 끝내는 수밖에.
혹시 필요한 거 있으면 서로 도와가면서 하자.
좋아. 나도 도울 일 있으면 말해줘.
오늘 야근하면 내일은 좀 여유 생기겠지?
글쎄... 또 다른 일이 생길 수도 있고... 하하..."
원치 않는 야근,"아... 퇴근 시간 10분 전인데 또 새로운 업무 지시야?
진짜 너무하시네. 사람들도 다 지쳐 보이는데.
이거 오늘까지 해야 하는 건가요?
네. 팀장님께서 급하다고...
아... 진짜 너무 싫다. 주말에도 일했는데 또 야근이라니.
그러게. 우리에게도 개인 시간이라는 게 있는데.
불필요한 야근은 좀 줄여주셨으면 좋겠네.
맞아. 효율적으로 일하는 게 더 중요하지 않나?
그래도 어쩌겠어. 시키는 대로 해야지.
일단 시작하면 최대한 빨리 끝내보자.
혹시 저녁 안 드신 분 있어요? 같이 시켜 먹을까요?
좋아요. 뭐 먹을까요?
얼른 끝내고 집에 가서 쉬고 싶다..."
원치 않는 야근,"어휴... 오늘도 야경 감상하겠네.
내일 휴일인데... 이렇게 늦게까지 일해야 하다니.
그러게 말이야. 휴일 전날은 좀 일찍 끝내주시면 좋을 텐데.
팀장님은 휴일 개념이 없으신가 봐.
이거 내일까지 꼭 해야 하는 일인가요?
네. 다음 주 회의 자료라서...
하... 그래도 너무하네.
우리끼리라도 힘내서 빨리 끝내보자.
혹시 졸린 사람 있어요? 커피라도 한잔할까요?
좋아요. 커피 마시고 정신 차려서 일해야지.
이 야근의 끝은 어디일까...
우리 모두 파이팅 하자!
내일 늦잠이라도 푹 자야지..."
원치 않는 야근,"아... 시계 보니 벌써 9시네. 언제 퇴근할 수 있을까.
오늘따라 일이 더 안 끝나는 것 같은 기분이야.
나도. 집중도 안 되고... 빨리 집에 가고 싶다.
내일 중요한 발표 준비해야 하는데... 이렇게 늦게까지 야근하면 어쩌지.
팀장님은 왜 이렇게 퇴근을 안 하시는 걸까. 눈치 좀 있으셨으면 좋겠네.
그러게. 팀장님 퇴근하셔야 우리도 퇴근할 텐데.
이거 다 끝내려면 새벽 넘을 수도 있겠다.
혹시 간식이라도 먹으면서 할까요? 배고프네.
좋아요. 뭐 시켜 먹을까요?
얼른 끝내고 택시 타고 집에 가야겠다.
내일 출근 생각하니 벌써부터 피곤하다.
우리 모두 힘내요. 얼마 안 남았어요. 아마도...
그래... 힘내자..."
원치 않는 야근,"어휴... 또 야근 확정이네. 팀장님 방에 불 꺼질 생각을 안 하셔.
오늘따라 유난히 다들 지쳐 보이는 것 같아.
그러게. 말도 없어지고... 숨소리만 들리네.
이거 오늘 안에 다 끝낼 수 있을까?
팀장님은 왜 이렇게 야근을 당연하게 생각하시는 걸까.
맞아. 우리도 저녁 있는 삶을 좀 즐기고 싶은데.
이렇게 매번 야근하면 번아웃 올 것 같아.
혹시 내일 오전에 잠깐 늦게 출근해도 될까? 눈치 보이네.
일단 오늘 야근 잘 마무리하고 내일 상황 봐서 팀장님께 말씀드려 봐.
그래야겠다.
우리 모두 힘내요. 야근 수당이라도 제대로 챙겨주면 좋겠는데.
그러게. 그나마 그거라도 위안 삼아야지.
얼른 끝내고 집에 가서 넷플릭스나 봐야겠다."
원치 않는 야근,"아... 벌써 11시네. 슬슬 막차 끊길 시간인데.
진짜 오늘 역대급 야근이다.
내일 당장 써야 하는 자료라서 어쩔 수 없긴 하지만... 너무 힘드네.
팀장님은 아직도 열정적으로 일하고 계시네. 존경스럽기도 하고... 슬프기도 하고...
우리도 팀장님처럼 에너지 넘치게 일하고 싶지만... 이미 방전이야.
이거 마무리하고 집에 가면 새벽 1시는 넘겠지.
내일 아침 회의 어떻게 가지...
혹시 택시 같이 타고 갈 사람 있어요?
저도요.
택시비 나눠서 내면 조금이라도 부담 덜 되겠지.
맞아요.
얼른 끝내고 집에 가서 씻고 바로 자야겠다.
내일은 제발 야근 없기를..."
원치 않는 야근,"어휴... 팀장님 퇴근 안 하시는 거 보니 오늘도 각이네.
저녁도 제대로 못 먹었는데... 벌써 배고프다.
나도. 아까 편의점에서 대충 때웠는데 벌써 꺼졌어.
이거 언제 다 끝내고 퇴근할 수 있을까.
팀장님께 '저 먼저 퇴근하겠습니다'라고 말하고 싶은 용기가 안 나네.
나도. 괜히 눈치 보이고...
그냥 시키는 대로 묵묵히 해야지 뭐.
혹시 뭐 먹고 싶은 거 있어요? 시켜 드릴까요?
저는 괜찮아요. 얼른 일 끝내고 싶은 마음뿐이라.
저도요.
우리 모두 힘내서 최대한 빨리 끝내고 퇴근합시다.
그래요. 파이팅!
집에 가서 따뜻한 물로 샤워하고 푹 자고 싶다..."
원치 않는 야근,"아... 팀장님 또 새로운 업무 지시하시네. 퇴근 전에...
진짜 해도 해도 너무하신다.
이거 내일까지 급한 건가요?
네. 내일 아침 회의 때 보고해야 한다고...
하... 오늘 야근하면 내일 하루 종일 피곤할 텐데.
그러게. 주말에 쉬지도 못했는데...
이 회사 야근 너무 당연하게 생각하는 것 같아.
우리끼리라도 불만을 토로하니 좀 나아지는 것 같기도 하고... 아닌가.
일단 주어진 업무부터 처리해야겠지.
혹시 이 업무 관련해서 도움 필요하신 분 있나요?
저는 괜찮습니다.
저도요.
얼른 끝내고 집에 가서 쉬고 싶다..."
원치 않는 야근,"어휴... 오늘도 야근이다 야근.
내일은 제발 칼퇴근하게 해주세요.
그러게. 소박한 소망인데 왜 이렇게 안 이루어질까.
팀장님은 야근하는 걸 당연하게 생각하시는 것 같아.
정시 퇴근하는 사람이 이상한 건가 싶기도 하고.
우리끼리라도 으쌰으쌰 해서 빨리 끝내자.
혹시 커피 한잔 더 마실 사람?
저요.
따뜻한 아메리카노 한잔 마시고 정신 차려야지.
이 야근 언제쯤 끝날까...
우리 모두 힘내요.
집에 가서 푹 쉬고 내일 또 열심히 일해야지. 씁쓸하네..."
원치 않는 야근,"아... 팀장님 아직 퇴근 안 하셨네. 우리도 글렀다.
오늘따라 시간이 더 안 가는 것 같은 느낌이야.
나만 그런 게 아니었어. 다들 시계만 쳐다보고 있네.
이거 다 끝내려면 밤샐 수도 있겠다.
팀장님께 내일 오전에 중요한 약속 있다고 말씀드려볼까...
괜히 찍힐까 봐 무섭다.
그냥 조용히 일하는 수밖에...
혹시 졸리면 잠깐 휴게실 가서 눈 좀 붙였다 올까요?
그것도 괜찮겠네.
우리 모두 힘내서 얼른 끝내고 퇴근합시다.
그래요. 파이팅!
집에 가서 따뜻한 물로 샤워하고 바로 뻗어야지..."
프로젝트 진행 상황 보고,"팀장님께 이번 주 프로젝트 진행 상황 보고드릴까요?
네 ○○ 씨 지난주 진행 상황부터 간략하게 말씀해주세요
네 지난주에는 기획 단계 마무리하고 디자인 작업 초반 진행했습니다
이번 주는 디자인 작업 마무리하고 개발 단계 시작할 예정입니다
개발 일정은 예상대로 진행될 것 같나요?
현재까지는 큰 문제없이 진행되고 있습니다
혹시 이번 주에 특별히 보고해야 할 이슈 있나요?
네 디자인 수정 관련해서 팀원들과 논의가 좀 필요합니다
어떤 부분인가요?
사용자 인터페이스 관련해서 의견이 조금씩 달라서요"
프로젝트 진행 상황 보고,"○○ 씨 이번 프로젝트 진행 상황 좀 알려주시겠어요?
네 현재까지 계획했던 일정대로 순조롭게 진행되고 있습니다
이번 주에는 어떤 부분을 중점적으로 진행했나요?
주요 기능 개발 완료하고 테스트 진행 중입니다
테스트 결과는 어떻게 나왔나요?
아직 몇 가지 오류가 발견되었지만 수정 작업 진행 중입니다
다음 주까지는 모든 오류 수정 완료할 수 있을까요?
최대한 노력하겠습니다 필요한 경우 추가 인력 투입도 고려하고 있습니다
알겠습니다 다음 주 보고 때 수정 완료된 결과 함께 보고해주세요
네 그렇게 하겠습니다"
프로젝트 진행 상황 보고,"이번 프로젝트 진행 상황 공유하겠습니다
현재까지 목표했던 진척률은 어느 정도인가요?
현재 80% 정도 진행되었습니다
남은 기간 동안 완료 가능할까요?
네 충분히 가능합니다
이번 주에 완료된 주요 작업은 무엇인가요?
데이터베이스 구축 완료 및 연동 테스트까지 마쳤습니다
다음 주 진행 계획은 어떻게 되나요?
프론트엔드 개발 마무리 및 최종 테스트 진행 예정입니다
혹시 예상되는 문제점은 없나요?
현재까지는 특별한 문제점은 없습니다"
